Date,Campaign,Campaign Type,Impressions,Clicks,Conversions,Revenue,Cost,Region,AdCreative
26/03/23,Instagram,Prospecting,29238,2458,225,"$1,252.58","$3,182.43",North East,CreativeB
26/03/23,TikTok,Prospecting,64854,88,270,"$11,511.07","$6,186.79",North West,CreativeB
26/03/23,Instagram,Prospecting,51000,1259,13,"$5,545.98","$5,036.03",Yorkshire and the Humber,CreativeB
26/03/23,YouTube,Retargeting,69410,2751,9,"$6,377.02","$2,411.27",North East,CreativeC
26/03/23,YouTube,Prospecting,59279,1662,112,"$7,746.67","$2,818.17",East of England,CreativeB
26/03/23,SnapChat,Prospecting,80842,2570,16,"$4,544.43","$3,103.08",Wales,CreativeB
26/03/23,Instagram,Retargeting,24091,1594,84,"$15,577.13","$1,719.30",Wales,CreativeB
26/03/23,Instagram,Retargeting,114881,242,11,"$3,165.22","$4,142.02",South West,CreativeC
26/03/23,SnapChat,Prospecting,13487,3488,52,"$3,077.50","$3,149.23",East Midlands,CreativeC
26/03/23,SnapChat,Prospecting,42891,900,46,"$3,049.06","$2,665.50",North East,CreativeB
26/03/23,YouTube,Retargeting,63062,281,42,"$4,997.47",$744.50,South West,CreativeC
26/03/23,YouTube,Prospecting,28474,273,100,"$3,494.26",$908.84,South East,CreativeB
26/03/23,Instagram,Retargeting,113423,733,213,$841.88,"$6,459.88",South East,CreativeB
27/03/23,Facebook,Prospecting,10566,49,14,"$14,976.59","$1,786.68",East Midlands,CreativeA
27/03/23,YouTube,Prospecting,70576,352,177,"$1,308.54","$4,361.09",East Midlands,CreativeA
27/03/23,TikTok,Retargeting,61563,214,233,"$10,619.32","$2,254.70",Yorkshire and the Humber,CreativeC
27/03/23,Instagram,Retargeting,43802,2018,255,"$15,232.95","$1,348.92",South West,CreativeB
27/03/23,Facebook,Retargeting,26228,121,48,"$11,124.68","$2,782.89",North West,CreativeA
27/03/23,YouTube,Retargeting,69867,3493,22,"$6,641.54","$1,676.20",North East,CreativeB
27/03/23,TikTok,Retargeting,48233,1719,48,"$5,137.57","$2,748.52",North East,CreativeC
27/03/23,Facebook,Prospecting,40289,330,55,"$2,075.87","$4,292.60",London,CreativeC
27/03/23,Facebook,Retargeting,26567,971,10,"$11,925.34","$2,431.86",Northern Ireland,CreativeC
27/03/23,SnapChat,Retargeting,28039,120,17,"$10,557.06","$3,783.60",East Midlands,CreativeB
27/03/23,Facebook,Prospecting,31101,1024,147,"$3,276.17",$581.43,North East,CreativeC
27/03/23,TikTok,Prospecting,42689,266,279,"$6,008.61","$5,445.35",North West,CreativeC
27/03/23,Instagram,Retargeting,63457,265,56,"$6,472.91",$654.58,London,CreativeA
27/03/23,SnapChat,Retargeting,87689,2560,26,"$7,314.32",$963.52,Yorkshire and the Humber,CreativeC
27/03/23,TikTok,Retargeting,11935,2125,65,"$4,771.04","$5,323.82",East Midlands,CreativeB
27/03/23,TikTok,Prospecting,88174,1471,185,"$6,783.63","$1,930.99",Yorkshire and the Humber,CreativeC
27/03/23,TikTok,Retargeting,27981,103,51,"$1,110.17","$4,120.58",East of England,CreativeB
27/03/23,YouTube,Retargeting,32568,1534,17,"$6,250.65","$2,933.36",North West,CreativeA
27/03/23,YouTube,Prospecting,71306,183,31,"$6,944.57","$4,386.23",Yorkshire and the Humber,CreativeC
27/03/23,Instagram,Prospecting,45562,243,32,$899.22,"$2,759.95",South East,CreativeA
27/03/23,TikTok,Prospecting,48522,958,8,"$6,573.72","$3,296.84",Northern Ireland,CreativeB
27/03/23,YouTube,Prospecting,75875,3861,56,"$6,745.37","$4,812.53",London,CreativeC
27/03/23,YouTube,Retargeting,45741,3790,189,"$9,402.45","$1,744.48",Northern Ireland,CreativeA
27/03/23,YouTube,Prospecting,32842,779,40,"$11,412.52",$503.74,London,CreativeC
27/03/23,Instagram,Prospecting,57731,1475,197,"$5,407.27","$1,763.14",South East,CreativeC
27/03/23,Instagram,Prospecting,110882,2185,213,"$11,650.64","$2,457.31",London,CreativeA
27/03/23,TikTok,Retargeting,47939,2498,47,"$3,431.48","$4,198.40",West Midlands,CreativeA
27/03/23,SnapChat,Prospecting,62531,449,119,"$2,462.56","$3,139.23",Yorkshire and the Humber,CreativeC
27/03/23,TikTok,Retargeting,44141,2560,8,"$6,601.76","$6,530.38",South West,CreativeB
27/03/23,YouTube,Prospecting,26249,378,103,"$1,078.16","$1,361.02",East of England,CreativeB
27/03/23,YouTube,Retargeting,30890,866,10,"$11,817.39","$8,534.90",East of England,CreativeC
27/03/23,Facebook,Retargeting,35465,247,256,"$10,730.19","$2,024.16",East Midlands,CreativeC
27/03/23,TikTok,Retargeting,51220,727,69,"$3,531.97","$2,449.66",East of England,CreativeC
27/03/23,YouTube,Prospecting,6184,75,46,"$8,245.36","$2,601.46",South West,CreativeC
27/03/23,YouTube,Retargeting,38064,74,174,"$4,130.36","$4,693.91",North East,CreativeB
27/03/23,SnapChat,Prospecting,100065,123,13,"$2,716.32","$5,399.73",Wales,CreativeC
27/03/23,Facebook,Prospecting,43591,342,7,"$14,503.48","$7,403.42",Scotland,CreativeB
27/03/23,TikTok,Retargeting,14729,2811,38,"$8,548.69",$699.21,Yorkshire and the Humber,CreativeA
27/03/23,Instagram,Prospecting,118198,1442,59,"$9,459.46","$1,131.77",South West,CreativeC
27/03/23,TikTok,Retargeting,55121,1514,29,"$8,396.55","$7,731.52",Wales,CreativeC
27/03/23,TikTok,Prospecting,39102,2421,29,"$4,726.17",$878.37,Northern Ireland,CreativeA
27/03/23,SnapChat,Retargeting,11175,839,149,"$8,280.01","$3,688.70",South East,CreativeB
27/03/23,TikTok,Prospecting,3611,1090,14,"$10,532.38","$1,989.51",East of England,CreativeB
27/03/23,SnapChat,Retargeting,21710,1212,157,"$13,519.81","$2,893.72",East Midlands,CreativeC
27/03/23,SnapChat,Prospecting,78040,3287,37,"$11,654.46","$5,637.60",West Midlands,CreativeA
27/03/23,YouTube,Prospecting,24005,2494,37,"$6,176.00","$2,243.58",South East,CreativeA
27/03/23,Instagram,Retargeting,43933,327,237,"$6,945.08","$2,806.55",North East,CreativeA
27/03/23,SnapChat,Prospecting,56137,1065,10,"$10,469.09","$7,784.68",North East,CreativeB
27/03/23,Facebook,Prospecting,26523,976,21,"$5,572.59","$3,506.25",South East,CreativeA
27/03/23,Facebook,Retargeting,26679,730,21,"$3,785.97","$4,970.00",Northern Ireland,CreativeB
27/03/23,Instagram,Retargeting,93787,620,270,"$8,110.09",$569.89,North West,CreativeC
27/03/23,SnapChat,Retargeting,62003,3460,92,"$11,215.42","$5,423.25",South West,CreativeA
27/03/23,Instagram,Retargeting,42808,1030,155,"$3,500.43","$2,829.81",London,CreativeA
27/03/23,YouTube,Retargeting,99013,3993,36,"$6,044.17","$1,165.06",East Midlands,CreativeA
27/03/23,Facebook,Prospecting,65526,706,140,"$1,612.13","$2,281.08",Yorkshire and the Humber,CreativeC
27/03/23,TikTok,Retargeting,14167,2677,74,"$12,323.98","$4,059.22",South West,CreativeC
27/03/23,Facebook,Prospecting,77762,70,56,"$11,874.13","$2,737.51",East Midlands,CreativeB
27/03/23,SnapChat,Prospecting,99120,3434,8,"$7,132.97","$4,296.05",Scotland,CreativeA
27/03/23,Instagram,Prospecting,23258,1419,251,"$11,670.41",$845.95,Northern Ireland,CreativeC
27/03/23,Facebook,Prospecting,78520,956,22,"$1,304.92","$3,110.11",West Midlands,CreativeC
28/03/23,YouTube,Retargeting,82094,1922,182,"$9,365.45","$1,080.85",East Midlands,CreativeB
28/03/23,Facebook,Prospecting,42102,1860,129,"$13,842.59","$3,547.83",South East,CreativeB
28/03/23,Facebook,Prospecting,53010,157,185,"$10,098.72","$1,701.23",Northern Ireland,CreativeA
28/03/23,TikTok,Retargeting,72536,2455,131,"$10,548.93","$7,280.52",North East,CreativeC
28/03/23,YouTube,Retargeting,62914,577,53,"$2,459.08","$4,661.47",West Midlands,CreativeA
28/03/23,Instagram,Retargeting,78090,1208,125,"$2,255.02","$3,481.77",Yorkshire and the Humber,CreativeC
28/03/23,Facebook,Prospecting,6496,1530,105,"$13,861.37","$5,197.41",London,CreativeC
28/03/23,TikTok,Prospecting,29372,1739,251,"$4,490.14","$2,407.61",South East,CreativeC
28/03/23,Facebook,Prospecting,15818,1198,209,"$5,921.41","$5,561.93",Scotland,CreativeB
28/03/23,Facebook,Prospecting,15371,308,60,"$7,648.44","$7,414.96",South East,CreativeA
28/03/23,Facebook,Prospecting,69594,1326,135,"$7,267.44",$512.91,East Midlands,CreativeC
28/03/23,TikTok,Retargeting,57157,2209,140,"$6,228.26","$1,372.48",East of England,CreativeB
28/03/23,TikTok,Prospecting,85073,126,62,"$6,528.35","$3,363.27",North East,CreativeA
28/03/23,SnapChat,Prospecting,71696,279,238,"$5,185.43","$3,839.94",East of England,CreativeC
28/03/23,SnapChat,Retargeting,24434,522,83,"$10,999.47","$7,159.28",East Midlands,CreativeA
28/03/23,SnapChat,Prospecting,33783,2512,43,"$12,903.39","$2,916.73",South West,CreativeB
28/03/23,Facebook,Retargeting,34044,749,137,"$7,675.16","$4,182.59",Northern Ireland,CreativeA
28/03/23,YouTube,Retargeting,58534,3068,37,"$5,036.40","$2,270.58",Wales,CreativeC
28/03/23,TikTok,Prospecting,62998,2834,249,"$11,336.72","$2,050.99",South East,CreativeC
28/03/23,SnapChat,Prospecting,72545,125,155,"$2,489.22","$3,888.08",North West,CreativeA
28/03/23,YouTube,Prospecting,16856,356,44,"$1,029.57","$2,906.63",West Midlands,CreativeB
28/03/23,SnapChat,Prospecting,61677,209,56,"$6,394.08","$7,834.81",South East,CreativeB
28/03/23,SnapChat,Retargeting,86809,905,50,"$7,791.90","$5,836.06",Wales,CreativeB
28/03/23,YouTube,Retargeting,59462,2144,142,"$5,886.07","$1,466.09",North West,CreativeA
28/03/23,SnapChat,Prospecting,23266,2419,7,"$2,962.44","$7,533.21",North West,CreativeB
28/03/23,Facebook,Retargeting,67220,116,59,"$14,048.77","$1,819.00",East Midlands,CreativeC
28/03/23,Facebook,Retargeting,55513,228,12,"$13,811.75","$5,176.36",North East,CreativeB
28/03/23,Facebook,Retargeting,58431,4,103,"$8,069.91",$940.86,Scotland,CreativeB
28/03/23,Instagram,Prospecting,97032,1662,55,"$4,506.55","$3,454.98",West Midlands,CreativeC
28/03/23,SnapChat,Retargeting,93587,3155,22,"$8,035.34","$3,080.57",South West,CreativeA
28/03/23,Instagram,Retargeting,18155,60,73,"$13,552.72","$4,899.16",London,CreativeC
28/03/23,TikTok,Retargeting,43198,89,65,"$1,646.81","$4,031.91",South West,CreativeC
28/03/23,YouTube,Prospecting,21530,1942,25,"$11,254.91",$773.87,West Midlands,CreativeC
28/03/23,TikTok,Retargeting,23743,2982,86,"$12,171.68",$813.62,East of England,CreativeC
28/03/23,Instagram,Retargeting,87072,116,7,"$3,258.58","$3,316.35",Scotland,CreativeB
28/03/23,Facebook,Retargeting,35008,1441,127,"$12,778.22","$1,277.04",North East,CreativeA
28/03/23,SnapChat,Retargeting,21220,427,8,"$4,367.08","$3,118.98",Northern Ireland,CreativeB
28/03/23,SnapChat,Retargeting,88141,1453,18,"$13,315.68",$715.67,London,CreativeA
28/03/23,Facebook,Retargeting,27923,155,61,"$12,222.07","$3,246.92",South West,CreativeC
28/03/23,SnapChat,Retargeting,23667,90,28,"$8,917.26",$743.36,Yorkshire and the Humber,CreativeB
28/03/23,YouTube,Prospecting,1622,2052,109,"$2,852.07","$4,026.21",London,CreativeA
28/03/23,YouTube,Prospecting,8245,3678,52,"$7,804.19","$4,003.78",South West,CreativeB
28/03/23,YouTube,Prospecting,88579,284,92,"$2,379.67","$2,917.86",North West,CreativeC
28/03/23,TikTok,Prospecting,73648,119,297,"$5,161.52","$2,023.16",North West,CreativeB
28/03/23,Facebook,Prospecting,51626,1037,212,"$2,138.41","$1,349.63",London,CreativeC
28/03/23,YouTube,Prospecting,65439,3459,30,"$3,794.40",$395.45,Yorkshire and the Humber,CreativeC
28/03/23,Instagram,Retargeting,47029,213,45,"$3,157.97",$926.91,Scotland,CreativeC
28/03/23,YouTube,Prospecting,67951,131,125,"$6,545.60","$6,528.61",South East,CreativeA
28/03/23,TikTok,Prospecting,76484,2819,65,"$8,932.90","$3,988.15",London,CreativeC
28/03/23,Instagram,Prospecting,6190,413,67,"$3,360.34","$1,657.52",Wales,CreativeC
28/03/23,Facebook,Prospecting,20098,89,13,"$9,823.34","$6,916.54",West Midlands,CreativeB
28/03/23,Facebook,Retargeting,77110,13,92,"$9,659.94","$5,216.83",South West,CreativeB
28/03/23,YouTube,Retargeting,59882,309,59,"$1,142.33","$1,436.18",East Midlands,CreativeC
28/03/23,Instagram,Retargeting,117040,1247,252,"$11,080.97","$5,428.84",North West,CreativeB
28/03/23,Instagram,Retargeting,81192,2185,224,"$5,594.19","$2,653.53",Yorkshire and the Humber,CreativeA
28/03/23,YouTube,Prospecting,59238,275,12,$764.05,"$8,358.96",South West,CreativeA
28/03/23,YouTube,Retargeting,88208,2724,165,"$6,086.64","$8,438.22",West Midlands,CreativeA
28/03/23,SnapChat,Prospecting,65889,3296,13,"$5,526.20","$2,844.28",South East,CreativeC
28/03/23,SnapChat,Retargeting,21817,2870,178,"$11,208.15","$3,555.60",North East,CreativeC
28/03/23,YouTube,Prospecting,7490,354,18,"$7,057.58","$4,914.87",London,CreativeA
29/03/23,Facebook,Retargeting,56934,359,53,"$7,222.12","$3,211.92",South West,CreativeB
29/03/23,YouTube,Prospecting,45944,2983,9,"$2,065.00","$5,813.00",West Midlands,CreativeA
29/03/23,SnapChat,Retargeting,67954,2588,131,$981.82,"$5,372.91",South West,CreativeC
29/03/23,SnapChat,Retargeting,94141,92,224,"$11,509.42","$5,432.80",North East,CreativeC
29/03/23,Facebook,Retargeting,34316,748,114,"$9,872.94","$2,485.84",North East,CreativeB
29/03/23,Instagram,Prospecting,13841,178,98,"$5,756.65",$235.52,South East,CreativeB
29/03/23,Instagram,Retargeting,81869,989,115,"$11,654.87","$2,085.76",North West,CreativeB
29/03/23,SnapChat,Prospecting,97741,2576,46,"$7,457.23","$2,084.18",East Midlands,CreativeA
29/03/23,SnapChat,Prospecting,1998,2899,28,"$10,321.22","$2,431.55",South West,CreativeA
29/03/23,TikTok,Retargeting,89199,743,93,"$3,149.24","$1,597.87",Yorkshire and the Humber,CreativeB
29/03/23,SnapChat,Prospecting,51629,306,8,"$9,395.99",$658.24,North West,CreativeA
29/03/23,Facebook,Prospecting,27556,664,81,"$7,736.51","$2,331.58",London,CreativeA
29/03/23,YouTube,Prospecting,11446,2319,197,"$10,146.90","$6,223.84",North East,CreativeA
29/03/23,SnapChat,Prospecting,105973,130,46,"$10,192.96",$546.48,London,CreativeB
29/03/23,SnapChat,Retargeting,16297,256,170,"$8,820.60","$6,834.13",Northern Ireland,CreativeB
29/03/23,Facebook,Prospecting,75276,1737,22,$823.03,"$3,348.83",South East,CreativeB
29/03/23,TikTok,Retargeting,69338,152,125,"$8,452.88","$3,021.36",Yorkshire and the Humber,CreativeC
29/03/23,SnapChat,Prospecting,3791,1241,48,"$8,668.01","$2,265.88",South West,CreativeC
29/03/23,Instagram,Prospecting,101770,1838,147,"$15,922.29","$1,186.91",Wales,CreativeB
29/03/23,Instagram,Prospecting,3264,536,64,"$6,752.84","$1,444.74",North East,CreativeC
29/03/23,Instagram,Prospecting,32975,2428,157,"$10,944.40","$1,584.10",Scotland,CreativeC
29/03/23,YouTube,Prospecting,66759,3005,111,"$2,897.14","$3,586.97",Yorkshire and the Humber,CreativeC
29/03/23,YouTube,Prospecting,79488,54,12,"$10,856.38","$4,252.76",London,CreativeB
29/03/23,SnapChat,Prospecting,65622,2509,78,"$8,705.44",$391.45,Wales,CreativeA
29/03/23,SnapChat,Prospecting,38584,35,50,"$5,471.91","$3,145.17",Yorkshire and the Humber,CreativeB
29/03/23,SnapChat,Prospecting,51992,389,23,"$1,727.88","$2,366.57",South West,CreativeC
29/03/23,YouTube,Retargeting,33967,2804,155,"$7,110.14","$2,785.55",North East,CreativeA
29/03/23,SnapChat,Retargeting,59684,349,50,"$2,740.08","$3,334.89",London,CreativeA
29/03/23,Facebook,Prospecting,39700,70,33,"$6,500.46","$7,151.43",East Midlands,CreativeB
29/03/23,TikTok,Prospecting,5467,1629,237,"$2,521.76","$3,667.78",South West,CreativeB
29/03/23,Instagram,Prospecting,58956,202,18,"$12,280.75","$1,493.33",East of England,CreativeC
29/03/23,Instagram,Retargeting,25652,401,221,"$2,154.64","$3,325.17",South West,CreativeB
29/03/23,Facebook,Retargeting,71994,43,30,"$4,294.86","$3,759.92",West Midlands,CreativeB
29/03/23,SnapChat,Retargeting,59494,1977,166,"$13,299.61","$1,086.92",East Midlands,CreativeA
29/03/23,YouTube,Prospecting,40701,1091,217,"$10,230.57","$4,381.31",Yorkshire and the Humber,CreativeC
29/03/23,SnapChat,Prospecting,56924,2040,34,"$5,813.28",$926.79,Northern Ireland,CreativeB
29/03/23,SnapChat,Retargeting,72689,1994,162,"$10,112.63","$3,518.32",Scotland,CreativeB
29/03/23,Instagram,Prospecting,11365,489,267,"$2,827.61","$2,289.55",Northern Ireland,CreativeB
29/03/23,Instagram,Prospecting,49630,822,182,"$4,577.88","$1,114.14",East of England,CreativeC
29/03/23,YouTube,Retargeting,4019,1277,173,"$1,333.25","$1,520.31",East Midlands,CreativeA
29/03/23,Instagram,Prospecting,23698,440,172,"$13,185.03","$2,220.96",West Midlands,CreativeA
29/03/23,SnapChat,Retargeting,32973,814,162,"$13,699.86","$3,014.08",London,CreativeB
29/03/23,Facebook,Retargeting,62019,132,252,"$9,407.93","$1,647.18",South East,CreativeB
29/03/23,YouTube,Prospecting,38594,2956,34,"$5,620.01","$1,960.41",Scotland,CreativeB
29/03/23,Facebook,Retargeting,3399,86,27,"$1,155.83","$5,244.58",Wales,CreativeA
29/03/23,SnapChat,Prospecting,69222,2013,178,"$3,645.28","$4,759.33",Scotland,CreativeB
29/03/23,YouTube,Retargeting,30108,3802,219,"$5,567.35","$4,972.20",East of England,CreativeA
29/03/23,Facebook,Prospecting,77514,395,48,"$12,561.59","$2,087.33",West Midlands,CreativeA
29/03/23,YouTube,Prospecting,22541,2169,11,"$7,511.66","$2,337.24",North West,CreativeC
29/03/23,SnapChat,Prospecting,50227,1908,106,"$3,407.57","$2,241.66",Northern Ireland,CreativeC
29/03/23,YouTube,Prospecting,91594,1894,41,"$7,419.40","$2,208.16",North West,CreativeA
29/03/23,SnapChat,Retargeting,22465,1212,200,"$4,743.84","$1,481.76",Northern Ireland,CreativeB
29/03/23,YouTube,Retargeting,87330,3724,98,"$7,699.00","$1,603.25",South West,CreativeA
29/03/23,YouTube,Prospecting,59851,2656,48,"$1,107.94","$8,030.99",East of England,CreativeC
29/03/23,Instagram,Prospecting,34493,695,38,"$13,665.07",$406.98,Northern Ireland,CreativeB
29/03/23,SnapChat,Prospecting,73207,2629,95,"$2,963.24","$2,633.20",North West,CreativeB
29/03/23,TikTok,Retargeting,7275,2494,152,"$12,262.31","$3,486.09",Yorkshire and the Humber,CreativeA
29/03/23,YouTube,Retargeting,38843,3562,25,"$7,708.97","$3,359.82",Wales,CreativeB
29/03/23,Facebook,Prospecting,24094,358,217,"$4,689.02","$3,091.48",London,CreativeB
29/03/23,Instagram,Retargeting,55601,1440,217,"$9,471.47","$2,265.38",Wales,CreativeC
29/03/23,Instagram,Prospecting,92929,164,14,"$2,652.64","$4,314.88",West Midlands,CreativeC
30/03/23,Instagram,Prospecting,60998,1568,69,"$12,571.23","$2,309.64",North West,CreativeB
30/03/23,TikTok,Retargeting,31755,1276,278,"$1,287.74","$1,232.87",Northern Ireland,CreativeB
30/03/23,SnapChat,Prospecting,20169,1386,41,"$10,649.61","$1,210.93",Scotland,CreativeA
30/03/23,SnapChat,Prospecting,7048,3468,72,"$5,594.72","$2,780.77",Wales,CreativeA
30/03/23,TikTok,Retargeting,1273,695,12,"$11,229.18",$712.85,North East,CreativeB
30/03/23,Facebook,Retargeting,74028,772,86,"$5,408.93","$1,504.62",Scotland,CreativeB
30/03/23,Facebook,Retargeting,57206,93,64,"$9,182.22","$6,340.62",West Midlands,CreativeC
30/03/23,SnapChat,Prospecting,17760,1936,108,"$12,531.85","$3,834.45",Scotland,CreativeB
30/03/23,Facebook,Retargeting,4788,733,103,"$3,234.75","$3,263.19",South East,CreativeB
30/03/23,Facebook,Retargeting,72711,622,164,"$13,680.36","$7,597.33",East Midlands,CreativeB
30/03/23,TikTok,Prospecting,7785,888,68,"$7,752.32","$1,938.60",East of England,CreativeB
30/03/23,TikTok,Prospecting,79461,670,230,"$12,381.63","$7,466.22",South West,CreativeB
30/03/23,Facebook,Retargeting,63600,1891,46,"$6,985.77","$1,618.76",North East,CreativeA
30/03/23,TikTok,Retargeting,39966,2829,218,"$4,022.14","$8,996.03",North West,CreativeA
30/03/23,YouTube,Prospecting,32572,731,215,"$4,006.27","$2,416.55",North East,CreativeB
30/03/23,SnapChat,Prospecting,66585,3040,7,"$1,383.65","$5,695.66",Scotland,CreativeC
30/03/23,YouTube,Retargeting,89441,2319,75,"$7,430.32","$8,077.12",South West,CreativeA
30/03/23,YouTube,Prospecting,94303,1752,29,"$10,957.42","$1,700.06",East of England,CreativeC
30/03/23,Facebook,Prospecting,70702,1829,153,"$13,371.03","$2,149.50",North West,CreativeB
30/03/23,Facebook,Retargeting,66695,37,46,"$6,381.53",$563.35,West Midlands,CreativeB
30/03/23,YouTube,Retargeting,28752,3153,63,"$10,368.84","$7,929.85",North West,CreativeA
30/03/23,YouTube,Retargeting,79673,3002,128,"$5,575.21","$6,421.77",Yorkshire and the Humber,CreativeB
30/03/23,Instagram,Prospecting,28814,1690,151,"$10,678.03","$1,661.26",East Midlands,CreativeA
30/03/23,Instagram,Retargeting,16450,248,32,"$6,373.99",$917.81,Scotland,CreativeB
30/03/23,SnapChat,Prospecting,17656,2813,174,"$4,901.45","$5,287.32",North West,CreativeA
30/03/23,YouTube,Prospecting,28175,2336,118,"$8,965.60","$2,761.98",Yorkshire and the Humber,CreativeC
30/03/23,TikTok,Prospecting,18302,139,206,"$12,185.53","$1,327.61",South East,CreativeC
